hours,Price,Price,,,,
7648,169.19,131.815,,,,
7649,147.84,132.72,,,,
7650,137.19,124.54,,,,
7651,130.075,112.815,,,,
7652,122.265,104.12,,,,
7653,116.545,99.925,,,,
7654,106.705,88.88,,,,
7655,108.33,94.055,,,,
7656,103.4,91.245,,,,
7657,103.535,96.74,,,,
7658,98.28,95.82,,,,
7659,100.1,94.04,,,,
7660,105.99,95.075,,,,
7661,124.575,91.8,,,,
7662,138.13,108.5,,,,
7663,150.22,117.37,,,,
7664,142.36,123.495,,,,
7665,132.74,117.5,,,,
7666,129.345,114.015,,,,
7667,120.59,115.805,,,,
7668,116.8,116.7,,,,
7669,127.005,123.26,,,,
7670,133.95,130.54,,,,
7671,135.42,135.145,,,,
7672,141.675,153.875,,,,
7673,142.67,131.47,,,,
7674,134.915,118.13,,,,
7675,122.085,120.245,,,,
7676,115.55,117.15,,,,
7677,113.215,113.91,,,,
7678,102.825,98.405,,,,
7679,106.605,101.025,,,,
7680,98.235,95.46,,,,
7681,94.26,87.165,,,,
7682,91.005,77.02,,,,
7683,86.12,70.615,,,,
7684,84.725,71.25,,,,
7685,82.395,82.975,,,,
7686,91.09,97.535,,,,
7687,102.46,113.81,,,,
7688,107.675,113.775,,,,
7689,105.055,86.465,,,,
7690,102.15,69.49,,,,
7691,100.81,72.005,,,,
7692,96.685,63.515,,,,
7693,96.445,91.855,,,,
7694,97.405,105.975,,,,
7695,103.265,125.725,,,,
7696,115.905,138.46,,,,
7697,115.06,137.35,,,,
7698,100.9,120.915,,,,
7699,101.42,126.705,,,,
7700,98.705,117.68,,,,
7701,95.69,119.07,,,,
7702,77.035,111.05,,,,
7703,57.645,102.88,,,,
7704,48.335,89.94,,,,
7705,39.215,90.895,,,,
7706,30.655,89.72,,,,
7707,22.8,82.395,,,,
7708,19.695,86.815,,,,
7709,24.465,92.115,,,,
7710,34.815,107.52,,,,
7711,50.095,111.64,,,,
7712,55.86,108.75,,,,
7713,28.8,107.605,,,,
7714,13.205,101.445,,,,
7715,18.065,94.055,,,,
7716,7.86,94.205,,,,
7717,37.545,103.995,,,,
7718,74.75,107.645,,,,
7719,97.39,119.24,,,,
7720,112.795,132.49,,,,
7721,114.74,135.59,,,,
7722,101.93,122.61,,,,
7723,106.855,106.65,,,,
7724,99.71,97.96,,,,
7725,103.975,95.375,,,,
7726,95.025,83.255,,,,
7727,81.75,63.15,,,,
7728,72.59,53.575,,,,
7729,75.545,49.84,,,,
7730,75.555,43.46,,,,
7731,72.865,40.375,,,,
7732,85.78,43.44,,,,
7733,100.255,56.15,,,,
7734,125.34,65.495,,,,
7735,124.555,79.68,,,,
7736,119.07,83.955,,,,
7737,115.295,79.655,,,,
7738,108,82.71,,,,
7739,99.235,77.73,,,,
7740,105.55,72.46,,,,
7741,117.725,74.155,,,,
7742,124.215,98.035,,,,
7743,139.93,106.935,,,,
7744,153.91,117.445,,,,
7745,151.77,119.755,,,,
7746,142.26,115.08,,,,
7747,124.905,102.945,,,,
7748,112.41,96.895,,,,
7749,112.52,96.745,,,,
7750,104.2,84.975,,,,
7751,104.905,84.45,,,,
7752,99.8,77.135,,,,
7753,95.85,73.255,,,,
7754,88.98,69.57,,,,
7755,88.02,72.205,,,,
7756,93.955,86.15,,,,
7757,115.035,104.395,,,,
7758,129.95,130.53,,,,
7759,142.085,134.435,,,,
7760,142.505,128.78,,,,
7761,140.87,114.745,,,,
7762,143.465,106.885,,,,
7763,140.815,100.13,,,,
7764,140.575,105.83,,,,
7765,135.045,113.375,,,,
7766,132.995,125.895,,,,
7767,136.73,135.02,,,,
7768,142.85,145.125,,,,
7769,138.505,141.34,,,,
7770,129.325,135.36,,,,
7771,120.97,128.015,,,,
7772,109.945,113.555,,,,
7773,108.175,111.935,,,,
7774,93.97,101.75,,,,
7775,99.3,98.355,,,,
7776,93.3,94.3,,,,
7777,90.805,91.46,,,,
7778,86.765,87.66,,,,
7779,86.8,89.795,,,,
7780,94.185,97,,,,
7781,112.785,114.195,,,,
7782,136.945,128.385,,,,
7783,147.55,136.325,,,,
7784,135.635,135.515,,,,
7785,116.945,131.19,,,,
7786,105.67,124.81,,,,
7787,96.43,125.725,,,,
7788,99.885,128.99,,,,
7789,111.245,137.14,,,,
7790,123.21,143.15,,,,
7791,130.69,153.85,,,,
7792,137.54,160.555,,,,
7793,136.295,150.145,,,,
7794,129.7,141.755,,,,
7795,129.49,127.415,,,,
7796,111.46,116.33,,,,
7797,112.195,116.065,,,,
7798,91.85,102.43,,,,
7799,79.465,106.25,,,,
7800,68.225,99.515,,,,
7801,63.96,95.625,,,,
7802,57.14,91.005,,,,
7803,52.205,89.895,,,,
7804,62.525,94.05,,,,
7805,95.145,117.275,,,,
7806,118.35,137.805,,,,
7807,136.575,148.22,,,,
7808,137.455,136.175,,,,
7809,123.195,123.965,,,,
7810,101.75,110.225,,,,
7811,92.245,100.8,,,,
7812,102.925,98.455,,,,
7813,116.105,105.48,,,,
7814,123.535,114.435,,,,
7815,139.615,120.615,,,,
7816,165.54,131.475,,,,
7817,147.055,132.45,,,,
7818,140.63,125.875,,,,
7819,113.02,126.05,,,,
7820,107.57,105.025,,,,
7821,106.51,114.485,,,,
7822,83.57,104.84,,,,
7823,80.75,93.29,,,,
7824,62.21,79.965,,,,
7825,60.32,72.24,,,,
7826,45.3,61.265,,,,
7827,44.485,50.09,,,,
7828,61.64,59.635,,,,
7829,93.1,83.33,,,,
7830,114.835,102.415,,,,
7831,135.39,118.875,,,,
7832,136.135,112.76,,,,
7833,120.045,104.505,,,,
7834,107.865,86.99,,,,
7835,91.93,79.745,,,,
7836,86.395,81.445,,,,
7837,92.09,90.34,,,,
7838,99.48,99.31,,,,
7839,113.565,98.78,,,,
7840,137.55,125.665,,,,
7841,141.515,112.45,,,,
7842,134.655,102.635,,,,
7843,125.35,79.875,,,,
7844,103.665,72.155,,,,
7845,106.685,66.97,,,,
7846,107.415,39.805,,,,
7847,99.84,25.83,,,,
7848,93.955,11.06,,,,
7849,87.715,12.2,,,,
7850,82.005,-0.24,,,,
7851,74.995,-0.065,,,,
7852,80.645,14.795,,,,
7853,82.235,34.115,,,,
7854,88.74,47.29,,,,
7855,96.12,63.97,,,,
7856,88.82,67.485,,,,
7857,89.585,54.61,,,,
7858,86.52,50.05,,,,
7859,86.73,40.04,,,,
7860,80.545,39.82,,,,
7861,87.885,47.045,,,,
7862,98.21,49.505,,,,
7863,100.205,77.3,,,,
7864,109.83,111.55,,,,
7865,113.895,104.01,,,,
7866,101.61,98.12,,,,
7867,101.435,80.3,,,,
7868,86.155,57.41,,,,
7869,80,50.69,,,,
7870,65.22,44.675,,,,
7871,58.195,39.25,,,,
7872,53.395,37.02,,,,
7873,50.92,35.76,,,,
7874,49.135,35.26,,,,
7875,47.34,34.825,,,,
7876,47.535,37.07,,,,
7877,48.715,40.87,,,,
7878,55.025,72.04,,,,
7879,57.25,95.645,,,,
7880,60.725,105.305,,,,
7881,58.975,108.685,,,,
7882,58.025,105.03,,,,
7883,57.945,98.42,,,,
7884,55.745,97.645,,,,
7885,59.94,102.045,,,,
7886,66.09,105.74,,,,
7887,87.825,119.975,,,,
7888,111.85,136.55,,,,
7889,110.3,138.5,,,,
7890,103.265,123.52,,,,
7891,87.455,117.735,,,,
7892,68.565,102.2,,,,
7893,63.7,102.97,,,,
7894,53.245,90.93,,,,
7895,49.87,100.915,,,,
7896,47.08,92.065,,,,
7897,44.675,90.23,,,,
7898,43.865,85.285,,,,
7899,43.785,84.78,,,,
7900,47.02,89.77,,,,
7901,61.97,100.775,,,,
7902,96.945,110.04,,,,
7903,120.995,124.64,,,,
7904,129,122.345,,,,
7905,133.1,113.985,,,,
7906,129.97,107.4,,,,
7907,122.985,102.81,,,,
7908,122.435,105.89,,,,
7909,122.045,115.405,,,,
7910,118.655,123.755,,,,
7911,120.92,139.085,,,,
7912,137.28,150.44,,,,
7913,133.655,160.62,,,,
7914,112.285,149.785,,,,
7915,102.675,131.47,,,,
7916,95.75,120.52,,,,
7917,91.19,120.745,,,,
7918,77.8,108.045,,,,
7919,83.92,105.185,,,,
7920,74.775,102.075,,,,
7921,73.045,99.95,,,,
7922,67.865,96.015,,,,
7923,70.635,94.39,,,,
7924,81.23,103.1,,,,
7925,99.535,125.405,,,,
7926,114.19,132.895,,,,
7927,131.875,155.495,,,,
7928,132.635,135.205,,,,
7929,125.68,138.535,,,,
7930,119.255,135.665,,,,
7931,113.78,129.89,,,,
7932,119.685,128.535,,,,
7933,129.86,124.98,,,,
7934,137.125,122.815,,,,
7935,154.015,116.615,,,,
7936,172.58,119.65,,,,
7937,168.82,119.5,,,,
7938,157.215,103.29,,,,
7939,133.77,93.99,,,,
7940,119.315,94.035,,,,
7941,119.67,90,,,,
7942,111.445,72.395,,,,
7943,104.745,63.92,,,,
7944,102.555,55.85,,,,
7945,101.04,51.3,,,,
7946,94.665,51.25,,,,
7947,92.905,64.095,,,,
7948,103.905,86.06,,,,
7949,115.82,98.86,,,,
7950,130.745,125.24,,,,
7951,157.79,137.945,,,,
7952,138,139.32,,,,
7953,136.46,119.14,,,,
7954,132.19,118.605,,,,
7955,127.01,115.885,,,,
7956,128.39,118.36,,,,
7957,133.265,129.205,,,,
7958,146,134.4,,,,
7959,158.195,148.97,,,,
7960,181.87,170.49,,,,
7961,179.95,167.62,,,,
7962,150.5,157.765,,,,
7963,119.99,141.95,,,,
7964,109.49,125.63,,,,
7965,107.1,119.5,,,,
7966,87.085,110.945,,,,
7967,77.445,104.365,,,,
7968,72.865,101.06,,,,
7969,68.665,97.775,,,,
7970,69,93.82,,,,
7971,80.765,93.885,,,,
7972,99.17,103.985,,,,
7973,114.755,116.75,,,,
7974,150.095,146.66,,,,
7975,183.78,161.57,,,,
7976,188.71,151.185,,,,
7977,160.705,136.1,,,,
7978,160.96,125.025,,,,
7979,145.655,119.13,,,,
7980,144.375,123.32,,,,
7981,154.7,127.98,,,,
7982,156.9,146.1,,,,
7983,179.965,173.11,,,,
7984,206,199.675,,,,
7985,203.825,196.015,,,,
7986,175.35,165.935,,,,
7987,148.66,140.45,,,,
7988,131.985,125.555,,,,
7989,123.415,121.215,,,,
7990,113.16,108.775,,,,
7991,108.605,102.145,,,,
7992,104.82,98.605,,,,
7993,101.285,95.91,,,,
7994,98.705,93.31,,,,
7995,99.45,94.835,,,,
7996,107.28,98.19,,,,
7997,125.33,108.765,,,,
7998,156.4,135.255,,,,
7999,188.44,168.535,,,,
8000,189.86,181.03,,,,
8001,176.67,165.63,,,,
8002,166.575,154.335,,,,
8003,153.385,141.165,,,,
8004,144.4,139.88,,,,
8005,141.705,150.9,,,,
8006,153.9,158.605,,,,
8007,173.11,178.765,,,,
8008,189.56,199.34,,,,
8009,170.565,192.905,,,,
8010,150.18,164.31,,,,
8011,131.115,139.22,,,,
8012,118.605,123.895,,,,
8013,116.12,119.725,,,,
8014,105.7,110.195,,,,
8015,102.4,103.285,,,,
8016,97.735,96.32,,,,
8017,95.68,93.62,,,,
8018,92.93,90.795,,,,
8019,93.195,90.17,,,,
8020,94.045,93.03,,,,
8021,93.59,101.615,,,,
8022,103.585,120.785,,,,
8023,119.07,151.255,,,,
8024,126.495,158.475,,,,
8025,119.805,152.145,,,,
8026,105.845,147.735,,,,
8027,103.54,140.985,,,,
8028,102.29,128.81,,,,
8029,112.66,131.14,,,,
8030,122.855,144.425,,,,
8031,130.66,158.725,,,,
8032,140.915,173.785,,,,
8033,140.625,161.185,,,,
8034,130.76,140.4,,,,
8035,123.535,117.995,,,,
8036,114.04,105.56,,,,
8037,111.895,107.85,,,,
8038,106.485,96.56,,,,
8039,104.145,90.035,,,,
8040,96.695,84.495,,,,
8041,94.17,81.655,,,,
8042,92.415,72.87,,,,
8043,89.71,73.75,,,,
8044,87.8,83.215,,,,
8045,86.06,95.785,,,,
8046,90.905,115,,,,
8047,98.105,123.27,,,,
8048,97.375,125.965,,,,
8049,97.13,126.095,,,,
8050,93.725,121.105,,,,
8051,94.08,117.54,,,,
8052,91.54,120.49,,,,
8053,96.925,126.285,,,,
8054,110.125,132.715,,,,
8055,119.825,137.27,,,,
8056,122.85,145.61,,,,
8057,126.16,146.565,,,,
8058,119.19,134.165,,,,
8059,102.995,121.845,,,,
8060,93.005,113.205,,,,
8061,98.24,110.775,,,,
8062,87,104.47,,,,
8063,84.315,109.78,,,,
8064,78.01,97.14,,,,
8065,74.795,94.1,,,,
8066,65.94,92.965,,,,
8067,67.49,95.055,,,,
8068,80.2,97.195,,,,
8069,97.945,104.415,,,,
8070,120.5,117.155,,,,
8071,124.42,126.33,,,,
8072,125.03,125.62,,,,
8073,124.73,123.625,,,,
8074,123.335,118.105,,,,
8075,120.815,115.02,,,,
8076,128.2,120.81,,,,
8077,130.575,126.84,,,,
8078,133.385,140.49,,,,
8079,133.355,161.15,,,,
8080,137.565,168.52,,,,
8081,136.94,163.465,,,,
8082,129.385,157.95,,,,
8083,117.73,140.385,,,,
8084,109.48,126.565,,,,
8085,106.27,120.585,,,,
8086,97.2,109.905,,,,
8087,100.89,107.43,,,,
8088,89.455,103.235,,,,
8089,86.865,100.405,,,,
8090,85.21,97.69,,,,
8091,89.835,98.735,,,,
8092,96.79,105.79,,,,
8093,113.945,123.265,,,,
8094,128.18,158.945,,,,
8095,139.215,194.575,,,,
8096,137.19,185.085,,,,
8097,131.49,165.605,,,,
8098,125.965,161.365,,,,
8099,122.545,156.75,,,,
8100,129.87,160.675,,,,
8101,136.535,166.63,,,,
8102,144.285,176.335,,,,
8103,164.67,185.98,,,,
8104,177.595,203.875,,,,
8105,172.675,175.42,,,,
8106,165.695,157,,,,
8107,148.535,136.565,,,,
8108,135.48,119.275,,,,
8109,126.815,110,,,,
8110,117.045,101.38,,,,
8111,107.985,102.81,,,,
8112,104.88,96.875,,,,
8113,102.68,92.915,,,,
8114,100.48,85.38,,,,
8115,101.115,80.825,,,,
8116,106.745,84.36,,,,
8117,124.835,99.625,,,,
8118,167.45,107.23,,,,
8119,216.755,125.395,,,,
8120,205.295,127.535,,,,
8121,176.595,122.805,,,,
8122,169.16,114.05,,,,
8123,153.025,110.73,,,,
8124,150.54,111.22,,,,
8125,168.025,116.215,,,,
8126,185.91,119.425,,,,
8127,207,126.94,,,,
8128,228.88,141.975,,,,
8129,195.26,138.735,,,,
8130,171.965,128.385,,,,
8131,144.355,115.27,,,,
8132,124.34,100.88,,,,
8133,113.665,95.755,,,,
8134,105.72,74.2,,,,
8135,106.985,53.53,,,,
8136,101.795,49.535,,,,
8137,98.48,48.365,,,,
8138,89.475,46.59,,,,
8139,83.43,46.69,,,,
8140,86.115,52.215,,,,
8141,94.175,84.61,,,,
8142,114.045,113.765,,,,
8143,139,139.375,,,,
8144,134.74,145.77,,,,
8145,116.56,127.715,,,,
8146,100.805,123.095,,,,
8147,91.25,105.45,,,,
8148,92.31,105.45,,,,
8149,96.68,119.445,,,,
8150,111.48,130.51,,,,
8151,125.385,147.29,,,,
8152,131.555,160.17,,,,
8153,125.14,157.915,,,,
8154,109.2,145.815,,,,
8155,100.895,129.08,,,,
8156,90.015,116.835,,,,
8157,88.215,112.665,,,,
8158,66.1,100.465,,,,
8159,49.59,92.495,,,,
8160,44.615,86.385,,,,
8161,42.795,82.18,,,,
8162,40.87,76.645,,,,
8163,41.395,69.51,,,,
8164,48.79,65.97,,,,
8165,81.32,66.775,,,,
8166,101.155,84.735,,,,
8167,112.275,102.085,,,,
8168,121.79,98.4,,,,
8169,112.105,83.5,,,,
8170,108.985,76.13,,,,
8171,104.32,71.07,,,,
8172,106.53,73.475,,,,
8173,111.045,75.87,,,,
8174,116.39,89.52,,,,
8175,121.965,105.565,,,,
8176,129.95,106.205,,,,
8177,134.575,101.445,,,,
8178,123.63,91.77,,,,
8179,116.46,89.39,,,,
8180,109.555,87.565,,,,
8181,109.695,86.485,,,,
8182,95.535,77.905,,,,
8183,90.395,84.625,,,,
8184,80.01,79.555,,,,
8185,73.495,78.62,,,,
8186,67.275,75.365,,,,
8187,59.335,75.64,,,,
8188,54.895,82,,,,
8189,56.27,89.34,,,,
8190,61.985,93.415,,,,
8191,69.655,100.735,,,,
8192,75.43,108.655,,,,
8193,74.69,109.795,,,,
8194,74.355,112.235,,,,
8195,77.155,112.74,,,,
8196,77.67,109.025,,,,
8197,75.67,106.23,,,,
8198,77.92,112.705,,,,
8199,81.85,104.575,,,,
8200,85.32,111.555,,,,
8201,81.305,106.975,,,,
8202,79.52,99.84,,,,
8203,72.26,96.71,,,,
8204,70.215,94.56,,,,
8205,66.85,93.57,,,,
8206,57.455,82.045,,,,
8207,57.97,81.995,,,,
8208,48.595,69.145,,,,
8209,44.15,57.075,,,,
8210,38.79,52.285,,,,
8211,40.32,52.45,,,,
8212,47.25,69.31,,,,
8213,51.29,76.855,,,,
8214,60.57,97.305,,,,
8215,74.17,103.55,,,,
8216,82.485,107.02,,,,
8217,84.41,106.97,,,,
8218,87.18,105.53,,,,
8219,87.56,106.815,,,,
8220,85.445,102.445,,,,
8221,84.175,101.135,,,,
8222,92.75,98.755,,,,
8223,88.05,97.195,,,,
8224,92.89,102.52,,,,
8225,90.385,98.455,,,,
8226,87.44,102.04,,,,
8227,83.4,89.39,,,,
8228,82.53,81.675,,,,
8229,81.61,77.84,,,,
8230,70.33,69.285,,,,
8231,51.77,55.525,,,,
8232,34.465,53.17,,,,
8233,23.83,48.71,,,,
8234,20.2,45.035,,,,
8235,23.66,48.285,,,,
8236,51.015,52.615,,,,
8237,75.98,61.92,,,,
8238,102.43,77.32,,,,
8239,110.305,96.95,,,,
8240,110.325,111.985,,,,
8241,108.325,110.57,,,,
8242,105.645,115.48,,,,
8243,104.215,100.8,,,,
8244,100.34,116.94,,,,
8245,104.335,119.23,,,,
8246,105.4,126.22,,,,
8247,110.905,130.135,,,,
8248,120.025,120.1,,,,
8249,119.905,133.21,,,,
8250,123.47,128.705,,,,
8251,113.635,115.015,,,,
8252,100.685,98.53,,,,
8253,97.505,92.335,,,,
8254,91.38,94.26,,,,
8255,82.67,67.275,,,,
8256,86.03,58.795,,,,
8257,85.275,54.77,,,,
8258,84.06,53,,,,
8259,86.38,54.25,,,,
8260,87.5,66.445,,,,
8261,99.45,87.195,,,,
8262,115.595,106.37,,,,
8263,137.51,173.16,,,,
8264,143.25,199.235,,,,
8265,138.85,207.72,,,,
8266,140.905,205.15,,,,
8267,126.02,198.92,,,,
8268,144.31,201.965,,,,
8269,143.085,217.065,,,,
8270,146.07,226.09,,,,
8271,143.235,259.03,,,,
8272,132.015,270.79,,,,
8273,143,236.105,,,,
8274,135.125,209.935,,,,
8275,122.065,153.62,,,,
8276,104.07,127.05,,,,
8277,95.285,123.265,,,,
8278,99.435,113.165,,,,
8279,87.715,105.155,,,,
8280,87.43,101.18,,,,
8281,85.13,97.79,,,,
8282,84.28,95.885,,,,
8283,84.78,99.03,,,,
8284,86.335,105.34,,,,
8285,91.6,131.44,,,,
8286,111.095,175.685,,,,
8287,173.22,330.345,,,,
8288,201.805,355.125,,,,
8289,211.19,312.285,,,,
8290,209.66,276.25,,,,
8291,204.745,248.97,,,,
8292,208.395,259.785,,,,
8293,222.095,291.44,,,,
8294,229.11,376.7,,,,
8295,256.36,437.085,,,,
8296,266.585,488.545,,,,
8297,227.365,366.635,,,,
8298,200.18,305.55,,,,
8299,144.215,188.76,,,,
8300,122.78,128.77,,,,
8301,121.175,116.685,,,,
8302,110.105,106.125,,,,
8303,99.79,102.75,,,,
8304,95.715,97.955,,,,
8305,93.23,96.345,,,,
8306,92.44,93.205,,,,
8307,95.78,94.345,,,,
8308,102.645,97.735,,,,
8309,127.45,116.6,,,,
8310,174.655,144.835,,,,
8311,322.28,175.885,,,,
8312,351.59,174.625,,,,
8313,307.165,154.325,,,,
8314,276.505,137.135,,,,
8315,238.06,131.795,,,,
8316,250,131.17,,,,
8317,283.495,143.28,,,,
8318,372.98,161.335,,,,
8319,443.835,175.035,,,,
8320,496.43,197.125,,,,
8321,375.285,182.71,,,,
8322,315.66,163.82,,,,
8323,192.635,135.15,,,,
8324,132.8,118.55,,,,
8325,122.23,113.72,,,,
8326,110.16,100.385,,,,
8327,108.09,97.14,,,,
8328,102.915,93.745,,,,
8329,99.535,92.27,,,,
8330,95.75,88.275,,,,
8331,95.4,86.245,,,,
8332,100.155,86.735,,,,
8333,123.035,91.82,,,,
8334,147.2,109.225,,,,
8335,187.25,119.31,,,,
8336,181.605,123.4,,,,
8337,159.195,117.725,,,,
8338,138.52,113.765,,,,
8339,130.085,99.1,,,,
8340,126.685,101.43,,,,
8341,135.8,98.715,,,,
8342,154.85,104.1,,,,
8343,173.845,112.835,,,,
8344,194.305,119.95,,,,
8345,180.93,117.835,,,,
8346,159.45,101.96,,,,
8347,134.18,96.55,,,,
8348,117.29,92.91,,,,
8349,110.93,88.17,,,,
8350,96.615,82.885,,,,
8351,92.07,90.555,,,,
8352,87.285,85.115,,,,
8353,84.205,79.13,,,,
8354,78.51,73.775,,,,
8355,73.77,65.52,,,,
8356,73.595,67.05,,,,
8357,76.03,71.39,,,,
8358,83.605,81.125,,,,
8359,96.925,93.855,,,,
8360,106.395,94.06,,,,
8361,102.77,90.035,,,,
8362,92.605,83.875,,,,
8363,87.325,82.255,,,,
8364,86.79,84.235,,,,
8365,85.97,83.66,,,,
8366,90.24,86.43,,,,
8367,94.785,89.25,,,,
8368,113.39,97.285,,,,
8369,116.09,90.93,,,,
8370,96.55,83.15,,,,
8371,93.4,85.64,,,,
8372,82.31,64.44,,,,
8373,74.17,48.815,,,,
8374,68.1,39.5,,,,
8375,70.24,33.645,,,,
8376,65.205,31.655,,,,
8377,60.935,30.21,,,,
8378,49.845,29,,,,
8379,41.125,27.28,,,,
8380,41.78,28.51,,,,
8381,42.92,33.535,,,,
8382,50.43,57.55,,,,
8383,61.94,93.895,,,,
8384,64.91,98.345,,,,
8385,62.265,92.26,,,,
8386,56.99,87.29,,,,
8387,57.01,82.27,,,,
8388,60.065,76.16,,,,
8389,63.16,77.705,,,,
8390,70.09,88.165,,,,
8391,72.115,92.505,,,,
8392,89.585,110.96,,,,
8393,89.945,104.355,,,,
8394,79.5,89,,,,
8395,71.955,85.795,,,,
8396,52.705,72.55,,,,
8397,38.85,61.73,,,,
8398,26.96,36.805,,,,
8399,27.275,43.015,,,,
8400,26.06,32.93,,,,
8401,25.17,31.73,,,,
8402,24.6,27.205,,,,
8403,26.615,46.635,,,,
8404,31.98,48.385,,,,
8405,45.865,71.99,,,,
8406,76.695,75.605,,,,
8407,108.59,86.925,,,,
8408,109.64,85.255,,,,
8409,94.565,81.215,,,,
8410,89.375,75.7,,,,
8411,83.99,73.22,,,,
8412,78.325,73.12,,,,
8413,80.485,77.845,,,,
8414,91.975,86.625,,,,
8415,98.26,90.56,,,,
8416,109.735,108.165,,,,
8417,96.525,110.98,,,,
8418,85.65,97.05,,,,
8419,80.54,82.6,,,,
8420,72.495,80.365,,,,
8421,60.395,79.575,,,,
8422,37.775,61.415,,,,
8423,46.395,61.585,,,,
8424,36.82,52.07,,,,
8425,34.87,47.995,,,,
8426,40.995,44.6,,,,
8427,62.95,39.495,,,,
8428,65.975,47.625,,,,
8429,92.475,64.97,,,,
8430,99.71,80.365,,,,
8431,108.21,93.43,,,,
8432,102.81,93.485,,,,
8433,97.05,78.825,,,,
8434,91.055,74.145,,,,
8435,89.615,72.685,,,,
8436,93.105,72.475,,,,
8437,95.125,75.435,,,,
8438,100.445,80.54,,,,
8439,102.83,87.05,,,,
8440,114.57,99.395,,,,
8441,108.235,96.525,,,,
8442,99.6,90.75,,,,
8443,92.205,80.2,,,,
8444,87.74,69.895,,,,
8445,84.085,54.445,,,,
8446,65.52,40.76,,,,
8447,63.28,32.95,,,,
8448,51.3,32.65,,,,
8449,46.85,27.84,,,,
8450,39.99,28.935,,,,
8451,28.865,29.63,,,,
8452,36.32,32.555,,,,
8453,47.035,43.505,,,,
8454,63.435,74.76,,,,
8455,87.835,96.195,,,,
8456,91.895,112.69,,,,
8457,81.81,98.5,,,,
8458,77.56,87.855,,,,
8459,68.51,78.3,,,,
8460,70.05,78.5,,,,
8461,77.155,80.345,,,,
8462,81.87,87.41,,,,
8463,88.345,99.785,,,,
8464,102.685,124.805,,,,
8465,95.355,112.195,,,,
8466,87.13,91.32,,,,
8467,77.69,85.245,,,,
8468,65.885,79.355,,,,
8469,53.26,77.455,,,,
8470,36.255,62.37,,,,
8471,21.78,53.25,,,,
8472,19.62,41.44,,,,
8473,13.085,32.76,,,,
8474,2.18,29.06,,,,
8475,-0.29,27.555,,,,
8476,-0.105,44.475,,,,
8477,15.725,61.525,,,,
8478,51.14,93.765,,,,
8479,85.175,133.545,,,,
8480,107.45,128.565,,,,
8481,99.14,108.96,,,,
8482,90.86,92.935,,,,
8483,78,77.255,,,,
8484,70.95,77.19,,,,
8485,77.565,86.535,,,,
8486,82.935,95.02,,,,
8487,92.15,101.79,,,,
8488,123.9,110.525,,,,
8489,116.37,101.265,,,,
8490,91.12,94.195,,,,
8491,87.145,84.205,,,,
8492,69.535,69.655,,,,
8493,63.305,65.92,,,,
8494,39.24,53.63,,,,
8495,24.39,29.355,,,,
8496,16.075,24.67,,,,
8497,8.725,22.37,,,,
8498,8.975,11.085,,,,
8499,11.695,8.635,,,,
8500,24.29,12.945,,,,
8501,37.68,33.085,,,,
8502,75.05,43.55,,,,
8503,120.5,64.925,,,,
8504,121.015,72.86,,,,
8505,93.245,71.69,,,,
8506,78.91,63.12,,,,
8507,71.04,55.27,,,,
8508,69.39,48.17,,,,
8509,74.685,51.775,,,,
8510,79.69,53.48,,,,
8511,77.69,52.98,,,,
8512,91.07,74.95,,,,
8513,83.31,81.425,,,,
8514,79.715,72.85,,,,
8515,73.405,58.52,,,,
8516,58.735,34.705,,,,
8517,50.415,27.46,,,,
8518,35.165,8.78,,,,
8519,19.405,1.415,,,,
8520,14.415,0.68,,,,
8521,12.195,-0.035,,,,
8522,9.72,-0.465,,,,
8523,9.055,-1.105,,,,
8524,13.08,-0.82,,,,
8525,20.915,-0.11,,,,
8526,24.015,17.195,,,,
8527,35.825,39.225,,,,
8528,52,57.205,,,,
8529,48.82,42.115,,,,
8530,43.21,41.745,,,,
8531,40.32,38.365,,,,
8532,40.625,38.525,,,,
8533,38.875,44.34,,,,
8534,40.3,50.885,,,,
8535,43.42,54.85,,,,
8536,56.835,82.15,,,,
8537,63.275,75.55,,,,
8538,56.495,65.665,,,,
8539,38.25,55.685,,,,
8540,23.89,42.47,,,,
8541,13.84,34.16,,,,
8542,5.875,19.16,,,,
8543,1.39,14.685,,,,
8544,0.68,8.79,,,,
8545,-0.275,5.63,,,,
8546,-0.99,3.88,,,,
8547,-3.05,3.2,,,,
8548,-3.105,3.15,,,,
8549,-2.44,8.775,,,,
8550,-0.31,30.4,,,,
8551,2.415,43.47,,,,
8552,11.205,54.72,,,,
8553,11.375,48.82,,,,
8554,11.8,50.4,,,,
8555,11.335,51.485,,,,
8556,11.305,53.755,,,,
8557,14.05,56.925,,,,
8558,20.95,62.925,,,,
8559,30.45,85.775,,,,
8560,55.4,97.045,,,,
8561,58.705,98.175,,,,
8562,53.015,96.975,,,,
8563,32.45,97.13,,,,
8564,20.96,74.285,,,,
8565,18.955,63.07,,,,
8566,13.11,63.34,,,,
8567,8.73,43.055,,,,
8568,4.735,41.295,,,,
8569,2.24,40.67,,,,
8570,-1.15,38.38,,,,
8571,-1.8,37.34,,,,
8572,-0.1,37.815,,,,
8573,4.93,40.425,,,,
8574,25.935,48.96,,,,
8575,33.51,56.735,,,,
8576,38.705,60.475,,,,
8577,40.5,61.045,,,,
8578,35,59.11,,,,
8579,28.53,58.77,,,,
8580,28.85,57.72,,,,
8581,32.31,59.005,,,,
